gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000130303.12	ENST00000252593.6,ENST00000527220.1,ENST00000533098.5	984.92	808.83	8995.00	178.33	165.27	8995.00	0.00	176.38	165.16	171.201	181.578	0.010134	160.468	170.185	0.0101375
ENSG00000130304.16	ENST00000252595.11,ENST00000593701.5,ENST00000594962.5,ENST00000598424.5,ENST00000598848.1,ENST00000599380.5,ENST00000599965.1,ENST00000600277.5,ENST00000600297.1	2713.66	2537.57	214.00	1.35	1.25	214.00	0.00	1.53	1.43	1.22265	1.85879	0.0712455	1.14499	1.7411	0.0712318
ENSG00000130305.16	ENST00000252594.10,ENST00000310326.8,ENST00000428206.5,ENST00000438747.6,ENST00000455763.1,ENST00000471461.5,ENST00000478977.1	1666.60	1490.51	4849.42	52.17	48.35	4849.59	4.96	51.64	48.36	50.1497	53.1941	0.0100063	46.9842	49.833	0.0100002
ENSG00000130307.11	ENST00000252597.7,ENST00000324554.9,ENST00000431146.6,ENST00000594190.5,ENST00000595993.5,ENST00000596436.5,ENST00000597928.5,ENST00000598309.1,ENST00000598570.5,ENST00000600286.1	1087.89	911.85	3.00	0.05	0.05	3.00	0.00	0.32	0.30	0.128685	0.545485	0.228708	0.120333	0.510924	0.228737
ENSG00000130309.10	ENST00000252599.8,ENST00000593832.1,ENST00000597075.1,ENST00000597147.1,ENST00000600474.1,ENST00000601354.1	2706.97	2530.90	13260.00	84.02	77.86	13260.00	0.00	83.17	77.88	79.2126	87.0733	0.0163962	74.2001	81.5758	0.0163889
ENSG00000130311.10	ENST00000359866.8,ENST00000593466.5,ENST00000594501.1,ENST00000596582.1,ENST00000596925.1	863.16	687.14	2991.00	69.80	64.69	2991.00	0.00	69.02	64.63	65.4336	72.7007	0.0181636	61.3127	68.1215	0.0181994
ENSG00000130312.6	ENST00000252602.1,ENST00000594999.1,ENST00000595444.1,ENST00000597996.1,ENST00000600434.5,ENST00000602206.1	768.44	592.37	2613.29	70.74	65.56	2613.36	1.57	70.13	65.68	67.0482	73.2995	0.0155231	62.8493	68.7115	0.0155062
ENSG00000130313.6	ENST00000252603.6,ENST00000594761.5,ENST00000595782.1,ENST00000596799.1,ENST00000598811.1,ENST00000600923.5	1021.69	845.60	1635.90	31.02	28.75	1635.78	1.20	30.79	28.83	29.3136	32.3	0.0166584	27.4467	30.2442	0.0166668
ENSG00000130332.14	ENST00000252622.14,ENST00000585395.6,ENST00000585409.2,ENST00000587502.2,ENST00000589532.5,ENST00000591515.6,ENST00000591745.1	531.16	355.13	6794.00	306.79	284.31	6794.00	0.00	303.00	283.74	295.913	310.393	0.00816447	277.086	290.656	0.00815529
ENSG00000130338.12	ENST00000367094.6,ENST00000367097.7,ENST00000432358.1,ENST00000613390.1,ENST00000613994.1,ENST00000616856.1,ENST00000620026.1	5012.94	4836.86	1231.00	4.08	3.78	1231.00	0.00	4.38	4.10	3.71876	5.05434	0.0524012	3.48402	4.73448	0.0523874
ENSG00000130340.15	ENST00000392185.7,ENST00000614703.4,ENST00000614800.4	4191.44	4015.35	7363.00	29.41	27.25	7363.00	0.00	29.11	27.26	28.4315	29.7903	0.00804571	26.6305	27.9027	0.00805653
ENSG00000130347.12	ENST00000369063.7,ENST00000493619.1,ENST00000498091.1,ENST00000539449.2	1682.00	1505.91	2006.00	21.36	19.80	2006.00	0.00	21.70	20.32	20.4109	23.0626	0.0197017	19.122	21.6041	0.0196817
ENSG00000130348.11	ENST00000369044.1,ENST00000369046.8,ENST00000467262.1	3712.26	3536.18	2361.00	10.71	9.92	2361.00	0.00	10.67	9.99	10.0379	11.3305	0.0207695	9.40165	10.6135	0.0207734
ENSG00000130349.9	ENST00000311381.7,ENST00000405204.6,ENST00000489790.1,ENST00000625458.1	938.93	762.84	861.00	18.10	16.77	861.00	0.00	17.93	16.79	16.6855	19.1676	0.0236933	15.6534	17.9796	0.0236971
ENSG00000130363.11	ENST00000252655.1,ENST00000367069.6,ENST00000449822.5,ENST00000607398.1	4129.30	3953.21	557.00	2.26	2.09	557.00	0.00	2.36	2.21	2.05253	2.70707	0.0470201	1.923	2.53596	0.0470637
ENSG00000130368.5	ENST00000252660.5	9841.00	9664.91	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.000102343	0.00784829	0.471443	9.54192e-05	0.00735187	0.471421
ENSG00000130377.13	ENST00000585526.5,ENST00000586696.5,ENST00000587227.1,ENST00000587617.1,ENST00000588304.5,ENST00000588485.5,ENST00000588722.5,ENST00000589401.5,ENST00000590132.1,ENST00000591403.5,ENST00000591738.5,ENST00000591741.5,ENST00000592677.5	901.46	725.39	6.00	0.13	0.12	6.00	0.00	0.42	0.39	0.205152	0.642562	0.187753	0.192169	0.601836	0.187768
ENSG00000130382.8	ENST00000252674.8,ENST00000585588.1,ENST00000587473.1	4221.44	4045.35	7113.00	28.20	26.13	7113.00	0.00	28.00	26.22	26.7739	29.3017	0.0157883	25.0807	27.4482	0.0157829
ENSG00000130383.7	ENST00000252675.6,ENST00000588525.1	1952.00	1775.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.000308131	0.0420644	0.47596	0.000245448	0.0393706	0.4759
ENSG00000130385.5	ENST00000252677.3	1179.00	1002.91	0.00	0.00	0.00	0.00	0.00	0.02	0.01	4.79287e-07	0.0473789	0.658726	4.48988e-07	0.0443821	0.658611
ENSG00000130396.20	ENST00000344191.8,ENST00000351017.8,ENST00000366806.6,ENST00000366809.6,ENST00000392108.7,ENST00000392112.5,ENST00000400822.7,ENST00000400824.8,ENST00000400825.8,ENST00000423229.1,ENST00000447894.6,ENST00000476946.2,ENST00000485634.6,ENST00000486649.1,ENST00000497596.2,ENST00000503021.1,ENST00000507679.1,ENST00000507704.5,ENST00000509296.1,ENST00000511503.1,ENST00000511637.5,ENST00000515794.1	4286.92	4110.83	12647.00	49.33	45.72	12647.00	0.00	49.39	46.25	47.0604	51.7708	0.0167244	44.0978	48.5089	0.0167217
ENSG00000130402.11	ENST00000252699.6,ENST00000390009.7,ENST00000424234.6,ENST00000440400.1,ENST00000477174.1,ENST00000489451.1,ENST00000495553.1,ENST00000497637.5,ENST00000586538.1,ENST00000588618.5,ENST00000589528.1	2075.24	1899.17	41325.59	348.94	323.38	41325.04	1.56	345.05	323.11	335.52	354.818	0.00950175	314.322	332.398	0.0094915
ENSG00000130413.15	ENST00000315204.5,ENST00000358872.7,ENST00000396672.5,ENST00000418597.5,ENST00000422559.6,ENST00000431279.6,ENST00000444064.6,ENST00000447869.5,ENST00000454443.2,ENST00000457885.6,ENST00000473980.5,ENST00000486305.6,ENST00000524760.5,ENST00000526360.1,ENST00000526517.1,ENST00000532336.1,ENST00000534493.5	929.17	753.09	2.00	0.04	0.04	2.00	0.00	0.37	0.35	0.195056	0.569147	0.179162	0.182841	0.533283	0.179091
ENSG00000130414.11	ENST00000252711.6,ENST00000307300.8,ENST00000404554.5,ENST00000407129.3,ENST00000414580.1,ENST00000419408.5,ENST00000443626.5,ENST00000444548.5,ENST00000448880.5,ENST00000471378.1,ENST00000476216.5,ENST00000485344.6,ENST00000497536.1,ENST00000620965.4	1318.32	1142.23	4852.00	68.12	63.13	4852.00	0.00	67.52	63.23	64.7182	70.3086	0.0142608	60.6418	65.871	0.0142625
ENSG00000130427.2	ENST00000252723.2	1330.00	1153.91	1.00	0.01	0.01	1.00	0.00	0.03	0.03	0.000549338	0.0651556	0.473878	0.000506276	0.0610353	0.473795
ENSG00000130429.14	ENST00000252725.10,ENST00000414376.5,ENST00000417330.6,ENST00000418347.6,ENST00000427217.6,ENST00000429246.6,ENST00000431816.6,ENST00000432343.1,ENST00000443222.6,ENST00000445924.5,ENST00000451682.5,ENST00000455009.6,ENST00000458033.6,ENST00000463078.1,ENST00000468337.1,ENST00000474880.5,ENST00000481997.5,ENST00000484375.5,ENST00000484600.6,ENST00000491294.1,ENST00000493403.1,ENST00000645391.1,ENST00000646101.2	857.15	681.08	16628.63	391.51	362.84	16627.53	13.72	386.84	362.25	377.525	395.88	0.008216	353.615	370.81	0.00820464
ENSG00000130433.7	ENST00000252729.6,ENST00000346968.2,ENST00000352529.1	1377.67	1201.58	0.00	0.00	0.00	0.00	0.00	0.05	0.05	0.00346037	0.126574	0.427249	0.00324372	0.118591	0.427255
ENSG00000130449.5	ENST00000252744.5	5501.00	5324.91	378.00	1.14	1.05	378.00	0.00	1.13	1.05	1.01678	1.24257	0.034602	0.95171	1.16334	0.0345628
ENSG00000130475.14	ENST00000252771.11,ENST00000593385.5,ENST00000593833.5,ENST00000593870.5,ENST00000594068.5,ENST00000594202.5,ENST00000595023.5,ENST00000595033.5,ENST00000595549.5,ENST00000595594.1,ENST00000595749.1,ENST00000596309.5,ENST00000596462.5,ENST00000596507.5,ENST00000596522.1,ENST00000596536.5,ENST00000596865.5,ENST00000596951.5,ENST00000597076.5,ENST00000597474.5,ENST00000597512.1,ENST00000597718.5,ENST00000598067.5,ENST00000598086.5,ENST00000598539.5,ENST00000598932.5,ENST00000598960.5,ENST00000599236.5,ENST00000599766.5,ENST00000600058.5,ENST00000600201.5,ENST00000600209.5,ENST00000600393.1,ENST00000600676.5,ENST00000601247.5,ENST00000602111.5	2246.17	2070.09	3135.00	24.29	22.51	3135.00	0.00	25.53	23.90	24.082	27.0337	0.0199687	22.5584	25.3226	0.0199728
ENSG00000130477.15	ENST00000517497.2,ENST00000519716.6,ENST00000523229.1,ENST00000550896.1,ENST00000551649.5,ENST00000552293.5,ENST00000601528.1	6872.59	6696.50	213.00	0.51	0.47	213.00	0.00	0.63	0.59	0.426833	0.853469	0.119338	0.399715	0.799422	0.119372
ENSG00000130479.10	ENST00000324096.8,ENST00000544059.2,ENST00000593593.5,ENST00000594212.5,ENST00000594340.5,ENST00000594365.5,ENST00000594625.5,ENST00000595338.5,ENST00000596637.5,ENST00000597000.1,ENST00000597067.5,ENST00000597681.1,ENST00000597735.5,ENST00000598756.1,ENST00000598769.5,ENST00000598916.1,ENST00000599494.5,ENST00000600186.5,ENST00000600608.5,ENST00000601097.1,ENST00000601544.5	1044.49	868.46	3902.00	72.05	66.77	3901.95	0.22	72.50	67.89	68.3379	76.814	0.0203582	64.0015	71.9398	0.0203798
ENSG00000130487.7	ENST00000395676.4,ENST00000434237.1,ENST00000648057.1	3808.37	3632.28	91.00	0.40	0.37	91.00	0.00	11.28	10.56	0.323298	32.8229	0.628296	0.303053	30.7522	0.628335
ENSG00000130489.14	ENST00000252785.3,ENST00000395693.7	992.00	815.91	912.10	17.93	16.61	905.68	21.67	17.60	16.48	16.2093	19.009	0.0276401	15.1921	17.8153	0.0276517
ENSG00000130508.10	ENST00000252804.8,ENST00000425171.1,ENST00000433670.5,ENST00000447941.5,ENST00000453308.1,ENST00000465809.1,ENST00000467191.5,ENST00000477093.1,ENST00000477810.1,ENST00000478155.5,ENST00000483018.5,ENST00000485177.1,ENST00000493654.1,ENST00000493779.1	3932.11	3756.02	2.00	0.01	0.01	2.00	0.00	0.40	0.38	0.183572	0.642222	0.202548	0.171909	0.601696	0.20258
ENSG00000130511.15	ENST00000270061.11,ENST00000348495.10,ENST00000593641.3,ENST00000597724.6,ENST00000598159.6,ENST00000599699.2,ENST00000600244.5,ENST00000600628.2,ENST00000601357.6,ENST00000601444.2,ENST00000601614.6,ENST00000601919.5,ENST00000602088.7,ENST00000607020.5,ENST00000625926.1	1229.52	1053.45	4100.74	62.42	57.85	4100.76	1.26	69.12	64.72	59.3516	83.1601	0.0555087	55.6178	77.9338	0.0554732
ENSG00000130513.6	ENST00000252809.3,ENST00000594925.1,ENST00000595973.2,ENST00000597765.1,ENST00000604609.2	1194.22	1018.13	2443.00	38.48	35.66	2443.00	0.00	38.25	35.82	36.7178	39.8283	0.0138358	34.4097	37.3222	0.0138232
ENSG00000130517.13	ENST00000252813.5,ENST00000269919.10,ENST00000595066.5,ENST00000595552.2,ENST00000596962.5,ENST00000597431.2,ENST00000597663.2,ENST00000600283.6,ENST00000604499.6	3894.44	3718.39	5039.00	21.73	20.14	5039.00	0.00	21.96	20.56	20.2703	23.7303	0.0271251	18.9703	22.2148	0.0271371
ENSG00000130518.16	ENST00000392413.4,ENST00000593659.5,ENST00000595654.6,ENST00000599528.1,ENST00000599638.2,ENST00000600328.7,ENST00000600359.7,ENST00000608950.1,ENST00000612316.4	4517.70	4341.61	11.00	0.04	0.04	11.00	0.00	0.23	0.21	0.0840966	0.3976	0.245764	0.0804823	0.374244	0.245767
ENSG00000130520.10	ENST00000252816.10,ENST00000593564.2,ENST00000593829.5,ENST00000594828.7,ENST00000597776.1,ENST00000600289.6	904.93	728.84	9758.00	214.69	198.97	9758.00	0.00	211.92	198.44	207.585	216.552	0.00725716	194.504	202.905	0.00726307
ENSG00000130522.5	ENST00000252818.4,ENST00000600972.1	1449.59	1273.52	4504.00	56.71	52.56	4504.00	0.00	55.95	52.39	52.6884	59.1519	0.0198136	49.3775	55.4289	0.0198316
ENSG00000130528.11	ENST00000252825.8,ENST00000595167.1,ENST00000595625.1,ENST00000598858.5	2198.69	2022.61	1482.00	11.75	10.89	1482.00	0.00	11.81	11.06	11.0283	12.6488	0.0233399	10.33	11.8488	0.0233361
ENSG00000130529.15	ENST00000252826.9,ENST00000427978.6,ENST00000594568.1,ENST00000595071.5,ENST00000595519.5,ENST00000595882.1,ENST00000596338.5,ENST00000597316.1,ENST00000598502.5,ENST00000598691.5,ENST00000598697.5,ENST00000599459.1,ENST00000599628.5,ENST00000601347.1	1861.55	1685.48	2171.00	20.66	19.14	2171.00	0.00	20.91	19.58	19.1875	22.6885	0.0287907	17.9731	21.256	0.0287754
ENSG00000130538.5	ENST00000252835.5,ENST00000643195.1	948.00	771.91	1.00	0.02	0.02	0.70	0.46	0.05	0.05	0.00207111	0.119874	0.429518	0.0019032	0.112289	0.429598
ENSG00000130540.13	ENST00000330884.8,ENST00000422525.1,ENST00000432404.5,ENST00000475131.1	2561.00	2384.91	11.00	0.07	0.07	11.00	0.00	0.14	0.13	0.0595049	0.244914	0.222606	0.055749	0.22947	0.22258
ENSG00000130544.11	ENST00000252840.10,ENST00000414706.2	3987.56	3811.47	306.00	1.29	1.19	306.00	0.00	1.28	1.20	1.09408	1.47128	0.0508941	1.02486	1.37818	0.0508678
ENSG00000130545.15	ENST00000308243.7,ENST00000356762.7,ENST00000598494.5,ENST00000600229.5	959.33	783.25	5.00	0.10	0.09	5.00	0.00	0.19	0.18	0.0742864	0.336693	0.242916	0.0677802	0.313625	0.24285
ENSG00000130558.19	ENST00000252854.8,ENST00000277415.15,ENST00000339720.10,ENST00000371793.7,ENST00000371796.7,ENST00000371799.8,ENST00000371801.4,ENST00000392991.8,ENST00000483042.1,ENST00000539529.5,ENST00000539877.5,ENST00000545657.1	1363.08	1187.01	0.00	0.00	0.00	0.00	0.00	0.26	0.25	0.10927	0.445662	0.225099	0.102448	0.417565	0.225011
ENSG00000130559.18	ENST00000312405.10,ENST00000389532.8,ENST00000409386.3,ENST00000460094.1,ENST00000468150.1,ENST00000482664.5,ENST00000483991.5,ENST00000487868.1,ENST00000492174.1,ENST00000493088.1	6946.21	6770.12	3426.00	8.11	7.52	3426.00	0.00	8.82	8.25	8.03233	9.70714	0.0326652	7.51431	9.08362	0.0326853
ENSG00000130560.8	ENST00000371756.3,ENST00000465873.5,ENST00000471163.1,ENST00000478485.1,ENST00000486258.1,ENST00000489050.5	1834.89	1658.79	14147.00	136.76	126.74	14147.00	0.00	135.45	126.83	133.092	137.736	0.00592101	124.715	129.065	0.00591314
ENSG00000130561.16	ENST00000409110.5,ENST00000412969.6,ENST00000415974.1,ENST00000447536.5,ENST00000453143.5,ENST00000461532.1,ENST00000462487.5,ENST00000469222.5,ENST00000471884.5,ENST00000473771.1,ENST00000474206.1,ENST00000474220.5,ENST00000476500.5,ENST00000479450.1,ENST00000483231.5,ENST00000492629.1	4984.00	4807.91	5.00	0.02	0.02	5.00	0.00	1.23	1.15	0.306437	2.66336	0.342321	0.287053	2.49591	0.342277
ENSG00000130584.10	ENST00000245663.8,ENST00000302995.2,ENST00000395104.5,ENST00000460757.1,ENST00000480766.1	5185.00	5008.91	554.53	1.78	1.65	553.93	5.29	1.90	1.78	1.67247	2.17087	0.0422229	1.56674	2.03345	0.0422127
ENSG00000130589.16	ENST00000370082.1,ENST00000427522.6,ENST00000454223.1,ENST00000467148.1,ENST00000478861.1,ENST00000479540.5	4432.44	4256.37	1000.00	3.77	3.49	1000.00	0.00	3.85	3.61	3.10632	4.63675	0.0691867	2.90272	4.33687	0.0692365
ENSG00000130590.13	ENST00000369886.7,ENST00000450107.1,ENST00000478694.1,ENST00000498830.5	1439.42	1263.33	906.00	11.50	10.66	906.00	0.00	11.46	10.73	10.538	12.4049	0.0283069	9.86353	11.6119	0.0283125
ENSG00000130592.15	ENST00000311604.7,ENST00000381775.5,ENST00000405957.6,ENST00000406638.6,ENST00000417766.5,ENST00000418975.1,ENST00000421485.5,ENST00000429923.5,ENST00000432093.1,ENST00000446808.5,ENST00000451814.5,ENST00000457279.5,ENST00000464670.1,ENST00000472974.5,ENST00000484895.5,ENST00000485341.5,ENST00000612798.4	1276.00	1099.91	3.00	0.04	0.04	3.00	0.00	0.69	0.65	0.28148	1.23696	0.236524	0.263439	1.15883	0.236549
ENSG00000130595.18	ENST00000278317.10,ENST00000344578.8,ENST00000381557.6,ENST00000381558.6,ENST00000381563.8,ENST00000381579.7,ENST00000381589.7,ENST00000397301.5,ENST00000397304.6,ENST00000446240.1,ENST00000453458.5,ENST00000473100.1,ENST00000492075.5,ENST00000493234.1,ENST00000639560.1,ENST00000641119.1,ENST00000641225.1,ENST00000641787.1	892.11	716.03	0.00	0.00	0.00	0.00	0.00	0.48	0.45	0.235866	0.750486	0.184513	0.220587	0.70276	0.184505
ENSG00000130598.15	ENST00000252898.11,ENST00000381905.3,ENST00000381906.5,ENST00000381911.5,ENST00000468473.1,ENST00000617947.4	678.00	501.93	1.00	0.03	0.03	1.00	0.00	0.24	0.22	0.0758682	0.425024	0.261499	0.0706393	0.397779	0.26144
ENSG00000130600.18	ENST00000411861.5,ENST00000412788.5,ENST00000414790.6,ENST00000417089.6,ENST00000422826.2,ENST00000428066.6,ENST00000431095.6,ENST00000436715.5,ENST00000439725.5,ENST00000442037.5,ENST00000447298.2,ENST00000643292.1	2291.62	2115.53	1568.00	11.89	11.01	1568.00	0.00	12.54	11.74	11.6981	13.3926	0.0232954	10.9641	12.5513	0.0232832
ENSG00000130612.14	ENST00000252909.8,ENST00000597833.2	2511.00	2334.91	1.00	0.01	0.01	1.00	0.00	0.04	0.03	0.00270851	0.0853733	0.432838	0.00258472	0.0800511	0.432858
ENSG00000130635.15	ENST00000371817.7,ENST00000371820.3,ENST00000460264.5,ENST00000463925.1,ENST00000464187.1,ENST00000465877.1,ENST00000469093.1,ENST00000618395.4	997.27	821.19	10.00	0.20	0.18	10.00	0.00	0.37	0.35	0.180268	0.585705	0.192337	0.168929	0.548748	0.192251
ENSG00000130638.16	ENST00000252934.9,ENST00000381061.8,ENST00000402380.3,ENST00000435026.5,ENST00000451241.2,ENST00000464482.1,ENST00000470722.1,ENST00000476998.5,ENST00000483549.5,ENST00000493643.3,ENST00000498009.5,ENST00000640901.1	1363.15	1187.08	3943.34	53.27	49.37	3943.33	0.80	53.52	50.11	50.3071	56.7083	0.0207655	47.1473	53.1466	0.0207612
ENSG00000130640.13	ENST00000252936.7,ENST00000368562.5,ENST00000368563.6,ENST00000417178.6,ENST00000470829.1,ENST00000477923.1,ENST00000480198.1,ENST00000482278.5,ENST00000487796.2,ENST00000543663.5	3619.49	3443.40	4920.91	22.92	21.24	4920.83	3.61	23.08	21.62	21.7649	24.5003	0.0205583	20.3946	22.9562	0.020564
ENSG00000130643.8	ENST00000252939.8,ENST00000368555.3,ENST00000368558.1,ENST00000467433.5,ENST00000467611.1	2271.00	2094.91	1.00	0.01	0.01	1.00	0.00	0.14	0.13	0.0346949	0.269047	0.307772	0.0319932	0.251542	0.307718
